issn,sjr,quartile,title
25425196,4.577,Q1,The Lancet Planetary Health
00224359,4.565,Q1,Journal of Retailing
16181913,4.565,Q1,Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques
00738301,4.565,Q1,Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques
01686445,4.555,Q1,FEMS Microbiology Reviews
15746976,4.555,Q1,FEMS Microbiology Reviews
10432760,4.543,Q1,Trends in Endocrinology and Metabolism
18793061,4.543,Q1,Trends in Endocrinology and Metabolism
23752548,4.534,Q1,Science Advances
15525279,4.53,Q1,Alzheimer's and Dementia
15525260,4.53,Q1,Alzheimer's and Dementia
15580687,4.523,Q1,IEEE Wireless Communications
15361284,4.523,Q1,IEEE Wireless Communications
15477398,4.507,Q1,Duke Mathematical Journal
00127094,4.507,Q1,Duke Mathematical Journal
15548635,4.505,Q1,Autophagy
15548627,4.505,Q1,Autophagy
26667762,4.499,Q1,The Lancet Regional Health - Europe
02615177,4.496,Q1,Tourism Management
18793193,4.496,Q1,Tourism Management
2772834X,4.495,Q1,Advanced Powder Materials
26379368,4.473,Q1,Carbon Energy
00487333,4.471,Q1,Research Policy
00472506,4.454,Q1,Journal of International Business Studies
14786990,4.454,Q1,Journal of International Business Studies
00072303,4.451,Q1,Brookings Papers on Economic Activity
15334465,4.451,Q1,Brookings Papers on Economic Activity
14752840,4.447,Q1,Cardiovascular Diabetology
18733735,4.447,Q1,Trends in Pharmacological Sciences
01656147,4.447,Q1,Trends in Pharmacological Sciences
00108545,4.445,Q1,Coordination Chemistry Reviews
03601315,4.434,Q1,Computers and Education
18733883,4.415,Q1,Applied Catalysis B: Environmental
09263373,4.415,Q1,Applied Catalysis B: Environmental
02614189,4.413,Q1,EMBO Journal
14602075,4.413,Q1,EMBO Journal
00221090,4.404,Q1,Journal of Financial and Quantitative Analysis
17566916,4.404,Q1,Journal of Financial and Quantitative Analysis
00014826,4.403,Q1,Accounting Review
15587967,4.403,Q1,Accounting Review
17553245,4.399,Q1,Cardiovascular Research
00086363,4.399,Q1,Cardiovascular Research
14714906,4.398,Q1,Trends in Immunology
14714981,4.398,Q1,Trends in Immunology
00338419,4.388,Q1,Radiology
15271315,4.388,Q1,Radiology
01662236,4.377,Q1,Trends in Neurosciences
1878108X,4.377,Q1,Trends in Neurosciences
10471987,4.368,Q1,Political Analysis
14764989,4.368,Q1,Political Analysis
25775421,4.365,Q1,Advanced Photonics
23524642,4.365,Q1,The Lancet Child and Adolescent Health
19493061,4.363,Q1,IEEE Transactions on Smart Grid
19493053,4.363,Q1,IEEE Transactions on Smart Grid
1741315X,4.36,Q1,Strategic Organization
14761270,4.36,Q1,Strategic Organization
17413044,4.358,Q1,Organization Studies
01708406,4.358,Q1,Organization Studies
1879307X,4.351,Q1,Trends in Cognitive Sciences
13646613,4.351,Q1,Trends in Cognitive Sciences
00085472,4.347,Q1,Cancer Research
15387445,4.347,Q1,Cancer Research
27693325,4.341,Q1,Carbon Neutralization
27693333,4.341,Q1,Carbon Neutralization
26666359,4.341,Q1,Med
26666340,4.341,Q1,Med
26673452,4.336,Q1,Internet of Things and Cyber-Physical Systems
16103653,4.331,Q1,Environmental Chemistry Letters
16103661,4.331,Q1,Environmental Chemistry Letters
00260495,4.328,Q1,Metabolism: Clinical and Experimental
15328600,4.328,Q1,Metabolism: Clinical and Experimental
19493029,4.318,Q1,IEEE Transactions on Sustainable Energy
19493037,4.318,Q1,IEEE Transactions on Sustainable Energy
20445385,4.307,Q1,Blood Cancer Journal
00832057,4.307,Q1,"Vital and Health Statistics, Series 2: Data Evaluation and Methods Research"
23330872,4.307,Q1,"Vital and Health Statistics, Series 2: Data Evaluation and Methods Research"
22136657,4.293,Q1,Analytic Methods in Accident Research
1747938X,4.291,Q1,Educational Research Review
15681637,4.289,Q1,Ageing Research Reviews
18729649,4.289,Q1,Ageing Research Reviews
00344257,4.266,Q1,Remote Sensing of Environment
19457669,4.257,Q1,American Economic Journal: Microeconomics
19457685,4.257,Q1,American Economic Journal: Microeconomics
26628457,4.252,Q1,Nature Computational Science
00380717,4.24,Q1,Soil Biology and Biochemistry
21967091,4.239,Q1,Smart Learning Environments
17444292,4.229,Q1,Molecular Systems Biology
08858950,4.217,Q1,IEEE Transactions on Power Systems
15580679,4.217,Q1,IEEE Transactions on Power Systems
23986352,4.215,Q1,npj Digital Medicine
07496419,4.21,Q1,International Journal of Plasticity
15376605,4.204,Q1,American Journal of Human Genetics
00029297,4.204,Q1,American Journal of Human Genetics
15577805,4.201,Q1,Journal of Advertising
00913367,4.201,Q1,Journal of Advertising
18726305,4.197,Q1,Information Fusion
15662535,4.197,Q1,Information Fusion
00016322,4.191,Q1,Acta Neuropathologica
14320533,4.191,Q1,Acta Neuropathologica
0927796X,4.184,Q1,Materials Science and Engineering R: Reports
00103640,4.182,Q1,Communications on Pure and Applied Mathematics
10970312,4.182,Q1,Communications on Pure and Applied Mathematics
25895370,4.171,Q1,eClinicalMedicine
23973366,4.169,Q1,Nature Astronomy
15314804,4.166,Q1,International Security
01622889,4.166,Q1,International Security
20492618,4.166,Q1,Microbiome
00187267,4.141,Q1,Human Relations
1741282X,4.141,Q1,Human Relations
25903330,4.141,Q1,One Earth
25903322,4.141,Q1,One Earth
03760421,4.127,Q1,Progress in Aerospace Sciences
21623619,4.126,Q1,Experimental Hematology and Oncology
17443210,4.12,Q1,Computer Assisted Language Learning
09588221,4.12,Q1,Computer Assisted Language Learning
20511426,4.114,Q1,Journal for ImmunoTherapy of Cancer
19490984,4.109,Q1,Gut Microbes
19490976,4.109,Q1,Gut Microbes
25247921,4.106,Q1,Advanced Fiber Materials
2524793X,4.106,Q1,Advanced Fiber Materials
1936086X,4.102,Q1,ACS Nano
19360851,4.102,Q1,ACS Nano
26317990,4.098,Q1,International Journal of Extreme Manufacturing
26318644,4.098,Q1,International Journal of Extreme Manufacturing
1532298X,4.088,Q1,Plant Cell
10404651,4.088,Q1,Plant Cell
14608545,4.083,Q1,International Journal of Management Reviews
14682370,4.083,Q1,International Journal of Management Reviews
0002953X,4.082,Q1,American Journal of Psychiatry
15357228,4.082,Q1,American Journal of Psychiatry
14321238,4.066,Q1,Intensive Care Medicine
03424642,4.066,Q1,Intensive Care Medicine
24732397,4.065,Q1,IEEE Geoscience and Remote Sensing Magazine
21686831,4.065,Q1,IEEE Geoscience and Remote Sensing Magazine
01121642,4.065,Q1,Sports Medicine
11792035,4.065,Q1,Sports Medicine
15278204,4.063,Q1,Annual Review of Genomics and Human Genetics
1545293X,4.063,Q1,Annual Review of Genomics and Human Genetics
23265191,4.061,Q1,Arthritis and Rheumatology
23265205,4.061,Q1,Arthritis and Rheumatology
02767783,4.061,Q1,MIS Quarterly: Management Information Systems
21629730,4.061,Q1,MIS Quarterly: Management Information Systems
22132317,4.059,Q1,Redox Biology
2452199X,4.047,Q1,Bioactive Materials
13624326,4.039,Q1,Trends in Biochemical Sciences
09680004,4.039,Q1,Trends in Biochemical Sciences
22131787,4.036,Q1,JACC: Heart Failure
22131779,4.036,Q1,JACC: Heart Failure
09638687,4.03,Q1,Journal of Strategic Information Systems
27910091,4.016,Q1,Nano Research Energy
27908119,4.016,Q1,Nano Research Energy
0169409X,4.015,Q1,Advanced Drug Delivery Reviews
18728294,4.015,Q1,Advanced Drug Delivery Reviews
10991379,3.999,Q1,Journal of Organizational Behavior
08943796,3.999,Q1,Journal of Organizational Behavior
13640321,3.995,Q1,Renewable and Sustainable Energy Reviews
18790690,3.995,Q1,Renewable and Sustainable Energy Reviews
13616633,3.983,Q1,Reports on Progress in Physics
00344885,3.983,Q1,Reports on Progress in Physics
27665526,3.979,Q1,NEJM Evidence
28359380,3.975,Q1,EcoEnergy
28359399,3.975,Q1,EcoEnergy
23670983,3.964,Q1,Protection and Control of Modern Power Systems
23672617,3.964,Q1,Protection and Control of Modern Power Systems
02782715,3.959,Q1,Health Affairs
15445208,3.959,Q1,Health Affairs
26621991,3.949,Q1,PhotoniX
01052896,3.945,Q1,Immunological Reviews
1600065X,3.945,Q1,Immunological Reviews
19430264,3.932,Q1,Cold Spring Harbor Perspectives in Biology
00189286,3.929,Q1,IEEE Transactions on Automatic Control
15582523,3.929,Q1,IEEE Transactions on Automatic Control
09696989,3.913,Q1,Journal of Retailing and Consumer Services
26667924,3.888,Q1,Advances in Applied Energy
15494713,3.884,Q1,Ophthalmology
01616420,3.884,Q1,Ophthalmology
20418213,3.878,Q1,Astrophysical Journal Letters
20418205,3.878,Q1,Astrophysical Journal Letters
0012186X,3.858,Q1,Diabetologia
14320428,3.858,Q1,Diabetologia
01054538,3.851,Q1,Allergy: European Journal of Allergy and Clinical Immunology
13989995,3.851,Q1,Allergy: European Journal of Allergy and Clinical Immunology
15427714,3.843,Q1,Clinical Gastroenterology and Hepatology
15423565,3.843,Q1,Clinical Gastroenterology and Hepatology
1879016X,3.837,Q1,Pharmacology and Therapeutics
01637258,3.837,Q1,Pharmacology and Therapeutics
26660873,3.836,Q1,JACC: CardioOncology
00071013,3.83,Q1,British Journal of Educational Technology
14678535,3.83,Q1,British Journal of Educational Technology
15476537,3.829,Q1,Critical Reviews in Environmental Science and Technology
10643389,3.829,Q1,Critical Reviews in Environmental Science and Technology
15322955,3.827,Q1,Sleep Medicine Reviews
10870792,3.827,Q1,Sleep Medicine Reviews
19324391,3.821,Q1,Strategic Entrepreneurship Journal
1932443X,3.821,Q1,Strategic Entrepreneurship Journal
00664170,3.817,Q1,Annual Review of Entomology
15454487,3.817,Q1,Annual Review of Entomology
15250024,3.814,Q1,Molecular Therapy
15250016,3.814,Q1,Molecular Therapy
22111247,3.812,Q1,Cell Reports
26391856,3.812,Q1,Cell Reports
2167082X,3.807,Q1,Digital Journalism
21670811,3.807,Q1,Digital Journalism
10976825,3.806,Q1,Journal of Allergy and Clinical Immunology
00916749,3.806,Q1,Journal of Allergy and Clinical Immunology
23299266,3.805,Q1,IEEE/CAA Journal of Automatica Sinica
23299274,3.805,Q1,IEEE/CAA Journal of Automatica Sinica
21686211,3.799,Q1,JAMA Pediatrics
21686203,3.799,Q1,JAMA Pediatrics
15523829,3.796,Q1,Comparative Political Studies
00104140,3.796,Q1,Comparative Political Studies
15672190,3.791,Q1,Foundations and Trends in Communications and Information Theory
15672328,3.791,Q1,Foundations and Trends in Communications and Information Theory
01621459,3.79,Q1,Journal of the American Statistical Association
1537274X,3.79,Q1,Journal of the American Statistical Association
20505086,3.787,Q1,"Forum of Mathematics, Pi"
14602105,3.786,Q1,Journal of the National Cancer Institute
00278874,3.786,Q1,Journal of the National Cancer Institute
00129593,3.779,Q1,Annales Scientifiques de l'Ecole Normale Superieure
18732151,3.779,Q1,Annales Scientifiques de l'Ecole Normale Superieure
01689525,3.777,Q1,Trends in Genetics
13624555,3.777,Q1,Trends in Genetics
00129615,3.776,Q1,Ecological Monographs
15577015,3.776,Q1,Ecological Monographs
0013936X,3.776,Q1,Environmental Science and Technology
15205851,3.776,Q1,Environmental Science and Technology
22112855,3.775,Q1,Nano Energy
10985557,3.769,Q1,Microbiology and Molecular Biology Reviews
10922172,3.769,Q1,Microbiology and Molecular Biology Reviews
00223514,3.767,Q1,Journal of Personality and Social Psychology
19391315,3.767,Q1,Journal of Personality and Social Psychology
26666758,3.764,Q1,Innovation
17575818,3.759,Q1,Journal of Service Management
0030364X,3.759,Q1,Operations Research
15265463,3.759,Q1,Operations Research
03057372,3.745,Q1,Cancer Treatment Reviews
15321967,3.745,Q1,Cancer Treatment Reviews
23523964,3.742,Q1,eBioMedicine
25903462,3.739,Q1,Plant Communications
13640380,3.738,Q1,Geometry and Topology
14653060,3.738,Q1,Geometry and Topology
20469136,3.738,Q1,Review of Corporate Finance Studies
20469128,3.738,Q1,Review of Corporate Finance Studies
01678116,3.734,Q1,International Journal of Research in Marketing
25895559,3.734,Q1,JHEP Reports
14679868,3.734,Q1,Journal of the Royal Statistical Society. Series B: Statistical Methodology
13697412,3.734,Q1,Journal of the Royal Statistical Society. Series B: Statistical Methodology
17569966,3.731,Q1,Journal of Experimental and Clinical Cancer Research
03929078,3.731,Q1,Journal of Experimental and Clinical Cancer Research
21682275,3.724,Q1,IEEE Transactions on Cybernetics
21682267,3.724,Q1,IEEE Transactions on Cybernetics
15590097,3.715,Q1,Endocrine Pathology
10463976,3.715,Q1,Endocrine Pathology
22132961,3.715,Q1,Journal of Sport and Health Science
20952546,3.715,Q1,Journal of Sport and Health Science
00431354,3.701,Q1,Water Research
18792448,3.701,Q1,Water Research
21688966,3.697,Q1,Annals of Statistics
00905364,3.697,Q1,Annals of Statistics
09242716,3.694,Q1,ISPRS Journal of Photogrammetry and Remote Sensing
15495469,3.688,Q1,Genome Research
10889051,3.688,Q1,Genome Research
13675788,3.687,Q1,Annual Reviews in Control
14359855,3.687,Q1,Journal of the European Mathematical Society
14359863,3.687,Q1,Journal of the European Mathematical Society
08239150,3.686,Q1,Contemporary Accounting Research
19113846,3.686,Q1,Contemporary Accounting Research
17422094,3.685,Q1,Journal of Neuroinflammation
15361276,3.684,Q1,IEEE Transactions on Wireless Communications
15582248,3.684,Q1,IEEE Transactions on Wireless Communications
1471499X,3.681,Q1,Trends in Molecular Medicine
14714914,3.681,Q1,Trends in Molecular Medicine
10990836,3.678,Q1,Business Strategy and the Environment
09644733,3.678,Q1,Business Strategy and the Environment
15487660,3.677,Q1,Journal of Statistical Software
08876924,3.675,Q1,Leukemia
14765551,3.675,Q1,Leukemia
27517438,3.672,Q1,BMEMat
27517446,3.672,Q1,BMEMat
21986061,3.67,Q1,Current Climate Change Reports
26436728,3.664,Q1,Accounts of Materials Research
20425805,3.664,Q1,Global Strategy Journal
17437202,3.664,Q1,Health Psychology Review
17437199,3.664,Q1,Health Psychology Review
23270578,3.654,Q1,Annual Review of Virology
2327056X,3.654,Q1,Annual Review of Virology
07426046,3.642,Q1,Psychology and Marketing
15206793,3.642,Q1,Psychology and Marketing
20013078,3.639,Q1,Journal of Extracellular Vesicles
02692821,3.638,Q1,Artificial Intelligence Review
15737462,3.638,Q1,Artificial Intelligence Review
27540413,3.636,Q1,BMJ Medicine
15232409,3.632,Q1,Journal of Supply Chain Management
1745493X,3.632,Q1,Journal of Supply Chain Management
25743414,3.626,Q1,Annual Review of Biomedical Data Science
10445323,3.617,Q1,Seminars in Immunology
10963618,3.617,Q1,Seminars in Immunology
2397768X,3.616,Q1,npj Precision Oncology
10591478,3.612,Q1,Production and Operations Management
19375956,3.612,Q1,Production and Operations Management
00063223,3.611,Q1,Biological Psychiatry
18732402,3.611,Q1,Biological Psychiatry
00018686,3.602,Q1,Advances in Colloid and Interface Science
10217770,3.601,Q1,Journal of Biomedical Science
14230127,3.601,Q1,Journal of Biomedical Science
00472727,3.601,Q1,Journal of Public Economics
27729850,3.598,Q1,Eco-Environment and Health
18767605,3.588,Q1,JACC: Cardiovascular Interventions
19368798,3.588,Q1,JACC: Cardiovascular Interventions
00071234,3.576,Q1,British Journal of Political Science
14692112,3.576,Q1,British Journal of Political Science
0740624X,3.575,Q1,Government Information Quarterly
15491277,3.573,Q1,PLOS Medicine
15491676,3.573,Q1,PLOS Medicine
16000617,3.57,Q1,European Respiratory Review
09059180,3.57,Q1,European Respiratory Review
15405885,3.57,Q1,Journal of Product Innovation Management
07376782,3.57,Q1,Journal of Product Innovation Management
16729072,3.566,Q1,Journal of Integrative Plant Biology
17447909,3.566,Q1,Journal of Integrative Plant Biology
00438871,3.565,Q1,World Politics
10863338,3.565,Q1,World Politics
23332077,3.56,Q1,Strategy Science
23332050,3.56,Q1,Strategy Science
15317331,3.557,Q1,Annual Review of Materials Research
15454118,3.557,Q1,Annual Review of Materials Research
23744677,3.554,Q1,npj Breast Cancer
21686262,3.548,Q1,JAMA Surgery
21686254,3.548,Q1,JAMA Surgery
15589080,3.547,Q1,Academy of Management Perspectives
10991255,3.547,Q1,Journal of Applied Econometrics
08837252,3.547,Q1,Journal of Applied Econometrics
00664286,3.544,Q1,Annual Review of Phytopathology
15452107,3.544,Q1,Annual Review of Phytopathology
21555435,3.541,Q1,ACS Catalysis
21905991,3.534,Q1,"Journal of Cachexia, Sarcopenia and Muscle"
21906009,3.534,Q1,"Journal of Cachexia, Sarcopenia and Muscle"
1750984X,3.533,Q1,International Review of Sport and Exercise Psychology
17509858,3.533,Q1,International Review of Sport and Exercise Psychology
09506608,3.527,Q1,International Materials Reviews
17432804,3.527,Q1,International Materials Reviews
07350015,3.508,Q1,Journal of Business and Economic Statistics
15372707,3.508,Q1,Journal of Business and Economic Statistics
25743805,3.507,Q1,JAMA Network Open
20493169,3.506,Q1,International Journal of Oral Science
16742818,3.506,Q1,International Journal of Oral Science
00126667,3.5,Q1,Drugs
11791950,3.5,Q1,Drugs
01482963,3.498,Q1,Journal of Business Research
20970382,3.494,Q1,Opto-Electronic Science
03618609,3.493,Q1,American Journal of Hematology
10968652,3.493,Q1,American Journal of Hematology
14682508,3.492,Q1,Journal of Politics
00223816,3.492,Q1,Journal of Politics
23268298,3.491,Q1,Annual Review of Statistics and Its Application
2326831X,3.491,Q1,Annual Review of Statistics and Its Application
23973722,3.491,Q1,npj Climate and Atmospheric Science
01664972,3.491,Q1,Technovation
23266066,3.48,Q1,Cancer Immunology Research
23266074,3.48,Q1,Cancer Immunology Research
00401625,3.479,Q1,Technological Forecasting and Social Change
1755053X,3.477,Q1,Financial Management
00463892,3.477,Q1,Financial Management
15722759,3.472,Q1,Foundations and Trends in Computer Graphics and Vision
15722740,3.472,Q1,Foundations and Trends in Computer Graphics and Vision
27728307,3.472,Q1,Superconductivity
23974621,3.471,Q1,npj Flexible Electronics
00491241,3.471,Q1,Sociological Methods and Research
15528294,3.471,Q1,Sociological Methods and Research
21992576,3.464,Q1,Annals of PDE
25245317,3.464,Q1,Annals of PDE
11791888,3.462,Q1,American Journal of Clinical Dermatology
11750561,3.462,Q1,American Journal of Clinical Dermatology
26927640,3.459,Q1,Energy Material Advances
